Function.ID	Name	IowaCorn1	IowaCorn2	IowaCorn3	IowaCorn4	IowaCorn5	IowaCorn6	IowaCorn7	IowaNative Prairie10	IowaNative Prairie11	IowaNative Prairie12	IowaNative Prairie13	IowaNative Prairie8	IowaNative Prairie9	KansasCorn14	KansasCorn15	KansasNative Prairie16	KansasNative Prairie17	WisconsinCorn20	WisconsinNative Prairie18	WisconsinNative Prairie19
KO:K00025	malate dehydrogenase [EC:1.1.1.37] (MDH1)	1.44998985007105e-05	0.000217435618672284	1.8517249743999e-06	0.000554001401028336	0	0	1.39467874272501e-06	4.00008640186628e-06	1.73398577438071e-05	7.34178454309628e-06	5.09857846533808e-06	3.22107873926978e-05	0.000512850569996776	3.7770626539153e-05	8.77911483696745e-07	1.30515077754358e-05	1.50435003325981e-06	8.60013089399221e-07	3.31603468572281e-05	0
KO:K00026	malate dehydrogenase [EC:1.1.1.37] (MDH2)	0	0.00100563973635931	0	0.000554001401028336	0	0	0	2.40005184111977e-05	0	4.16034457442122e-05	7.64786769800712e-06	0	0.00131875860856314	0	1.75582296739349e-06	0	2.7351818786542e-07	0	0	6.07147338468451e-06
KO:K00027	malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38] (ME2, sfcA, maeA)	0.000753994722036946	0.000788204117687029	0.000650881328501566	0.000611996038050587	0.000800950341078853	0.000810000363673633	0.000679208547707078	0.000533611526008962	0.000610362992582009	0.000614262640105722	0.000643440602325666	0.000563688779372212	0.000512850569996776	0.000800737282630044	0.000727788619984601	0.000665626896547224	0.000663418364667577	0.000593409031685462	0.000679787110573177	0.000900601885394868
KO:K00028	malate dehydrogenase (decarboxylating) [EC:1.1.1.39] (E1.1.1.39)	7.24994925035525e-05	0	1.48137997951992e-05	2.2892619877204e-05	1.19992560461251e-05	1.65306196668088e-05	4.18403622817502e-06	9.60020736447907e-06	1.38718861950457e-05	2.44726151436543e-06	6.6281520049395e-06	3.22107873926978e-05	0	9.82036290017979e-05	4.38955741848372e-06	5.2206031101743e-05	1.65478503658579e-05	4.3000654469961e-06	3.31603468572281e-05	6.07147338468451e-06
KO:K00029	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40] (E1.1.1.40, maeB)	0.00088449380854334	0.000774614391520011	0.000745319302195961	0.000543318178418975	0.000881945319390198	0.000800081991873547	0.000998589979791105	0.000823217781504081	0.00100224377759205	0.000812490822769321	0.000987594648735986	0.00117569373983347	0.000498197696568297	0.000906495036939673	0.000666334816125829	0.000841822251515606	0.000827255759198964	0.000767131675744105	0.000762687977716247	0.000433098434774161
KO:K00043	4-hydroxybutyrate dehydrogenase [EC:1.1.1.61] (gbd)	1.44998985007105e-05	4.07691785010532e-05	3.51827745135981e-05	5.49422877052896e-05	1.19992560461251e-05	9.9183718000853e-06	9.76275119907505e-06	1.84003974485849e-05	3.46797154876141e-06	2.44726151436543e-06	9.68729908414235e-06	3.22107873926978e-05	1.46528734284793e-05	3.7770626539153e-05	1.05349378043609e-05	5.2206031101743e-05	1.95565504323776e-05	2.06403141455813e-05	0.000116061214000298	0
KO:K00048	lactaldehyde reductase [EC:1.1.1.77] (fucO)	4.34996955021315e-05	2.71794523340355e-05	1.38879373079993e-05	5.95208116807304e-05	0	3.30612393336177e-05	1.11574299418001e-05	8.00017280373256e-06	3.12117439388527e-05	7.34178454309628e-06	1.17267304702776e-05	0	0	1.51082506156612e-05	8.77911483696745e-06	1.30515077754358e-05	8.88934110562616e-06	1.03201570727906e-05	0	1.01191223078075e-05
KO:K00049	glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81] (GRHPR)	0	5.43589046680709e-05	9.25862487199951e-07	5.64684623637698e-05	0	3.30612393336177e-06	0	0	0	0	0	0	0	0	0	6.52575388771788e-06	5.47036375730841e-07	0	0	0
KO:K00051	malate dehydrogenase (NADP+) [EC:1.1.1.82] (E1.1.1.82)	1.44998985007105e-05	2.71794523340355e-05	1.11103498463994e-05	5.1889938388329e-05	2.99981401153129e-06	1.32244957334471e-05	2.78935748545001e-06	7.2001555233593e-06	6.93594309752283e-06	2.44726151436543e-06	1.52957353960142e-06	0	5.86114937139173e-05	1.51082506156612e-05	3.51164593478698e-06	1.30515077754358e-05	6.29091832090467e-06	6.02009162579454e-06	3.31603468572281e-05	8.09529784624601e-06
KO:K00064	D-threo-aldose 1-dehydrogenase [EC:1.1.1.122] (E1.1.1.122)	0.000159498883507815	0.000149486987837195	0.000305534620775984	0.000299130233062132	0.000155990328599627	0.000284326658269112	0.000126915765587976	0.000342407395999754	0.000291309610095959	0.000318143996867505	0.000324779448242036	0.000257686299141583	0.000234445974855669	0.000234177884542749	0.000115006404364274	0.000280607417171869	0.000235225641564261	0.00016598252625405	0.000315023295143667	0.00018821567492522
KO:K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157] (paaH, hbd, fadB, mmgB)	0.00184148710959023	0.00135897261670177	0.00159340934047112	0.00156738137425923	0.00177588989482652	0.00139518429987867	0.00150067432717211	0.00141683060354104	0.00150856762371121	0.00120894718809652	0.00140006964658184	0.0014816962200641	0.00161181607713273	0.00154859568810527	0.00151439730937688	0.00159880970249088	0.00154524100234569	0.00147750248758786	0.00154195612886111	0.00166560753186512
KO:K00086	1,3-propanediol dehydrogenase [EC:1.1.1.202] (dhaT)	5.7999594002842e-05	1.35897261670177e-05	1.75913872567991e-05	0.000102253702118178	1.19992560461251e-05	1.98367436001706e-05	1.11574299418001e-05	2.08004492897047e-05	2.42758008413299e-05	2.44726151436543e-05	6.11829415840569e-06	0	2.93057468569587e-05	3.02165012313224e-05	7.9012033532707e-06	2.61030155508715e-05	1.25818366418093e-05	1.5480235609186e-05	6.63206937144563e-05	4.8571787077476e-05
KO:K00100	E1.1.1.-	0.00347997564017052	0.00582999252565061	0.00287850647270465	0.00792389882682954	0.00251684395567475	0.00291600130922508	0.00182702915296976	0.00310646709968935	0.00296164770264225	0.0034188243355685	0.00257325255145613	0.00360760818798216	0.00707733786595551	0.00348245176690991	0.00190243418517085	0.00348475257604135	0.00209501255995519	0.0018748285348903	0.00383002006200985	0.00174453668586601
KO:K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3] (E1.1.2.3, lldD)	0.00108749238755329	0.000774614391520011	0.000739764127272761	0.000683726246999159	0.000944941413632355	0.00061824517553865	0.000683392583935253	0.000629613599653753	0.000967564062104435	0.000565317409818413	0.000711251695914662	0.00132064228310061	0.00109896550713595	0.000853616159784858	0.000486362961967997	0.00130515077754358	0.000697334619962889	0.000594269044774861	0.00122693283371744	0.000451312854928215
KO:K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4] (dld, LDHD)	0.00147898964707247	0.00148128015220493	0.00057218301708957	0.000650150404512593	0.000986938809793793	0.000353755260869709	0.000571818284517253	0.000494410679270672	0.00098143594829948	0.000411139934413391	0.000513426851459545	0.00138506385788601	0.00115757700084987	0.00130686367825469	0.000560107526598523	0.00170974751858208	0.000604201676994713	0.000630389594529629	0.00145905526171804	0.000463455801697584
KO:K00103	L-gulonolactone oxidase [EC:1.1.3.8] (GULO)	2.8999797001421e-05	0.000135897261670177	0.000124065573284793	0.000106832226093619	8.99944203459385e-06	9.25714701341295e-05	9.20487970198505e-05	0.000130402816700841	2.08078292925685e-05	0.000100337722088982	4.02787698761708e-05	1.61053936963489e-05	7.32643671423966e-05	2.26623759234918e-05	6.40875383098624e-05	7.17832927648967e-05	0.000121715593600112	6.19209424367439e-05	3.31603468572281e-05	0.000133572414463059
KO:K00109	2-hydroxyglutarate dehydrogenase [EC:1.1.99.2] (E1.1.99.2)	0.000101499289504973	6.79486308350887e-05	0.000128694885720793	0.000149565116531066	7.49953502882821e-05	9.58775940674912e-05	7.53126521071504e-05	8.80019008410582e-05	6.58914594264669e-05	0.000102784983603348	5.20055003464484e-05	1.61053936963489e-05	7.32643671423966e-05	7.55412530783061e-05	8.51574139185842e-05	5.87317849894609e-05	6.78325105906242e-05	6.70810209731392e-05	9.94810405716844e-05	0.000159882132463359
KO:K00114	alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8] (exaA)	0.00131949076356466	0.00126384453353265	0.00208504232117429	0.00344457620418996	0.00194087966546074	0.00182828653514906	0.00187584290896513	0.0022584487824937	0.00220909787656102	0.00223434976261563	0.00167080416309129	0.00112737755874442	0.00109896550713595	0.00141262143256432	0.00270045572385119	0.00129209926976814	0.00213590352904107	0.00274000170282592	0.00119377248686021	0.00152596364401737
KO:K00116	malate dehydrogenase (quinone) [EC:1.1.5.4] (mqo)	5.7999594002842e-05	0.000135897261670177	9.5363836181595e-05	0.000242661770698362	8.69946063344073e-05	0.000188449064201621	8.92594395344004e-05	0.000156803386953158	0.000180334520535594	0.000225148059321619	0.000228416315247146	0.000177159330659838	0.000395627582568942	9.06495036939673e-05	4.03839282500503e-05	0.000143566585529793	8.36965654868186e-05	2.66604057713758e-05	3.31603468572281e-05	3.03573669234225e-05
KO:K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1] (frmA, ADH5, adhC)	0.00102949279355045	0.0014541006998709	0.000800871051427958	0.00148954646667674	0.000950941041655417	0.000575265564404947	0.000875858250431304	0.000780016848363925	0.00090860854577549	0.0004600851647007	0.000740313593167089	0.00104685059026268	0.000835213785423322	0.00115578117209808	0.000730422354435692	0.00117463569978922	0.00098398168084585	0.000943434359070945	0.00107771127285991	0.00100179310847294
KO:K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] (E1.2.1.3)	0.00498796508424441	0.00441666100428076	0.00280906678616465	0.00367960710159592	0.00364777383802204	0.00206963358228447	0.00292882535972251	0.00259525605753084	0.00339514414623742	0.00225637511624492	0.00276546895959937	0.00420350775474706	0.00363391261026287	0.00509148045747783	0.00286462517130248	0.00527280914127605	0.00356804476070441	0.00301090582598667	0.00557093827201433	0.00355788340342512
KO:K00129	aldehyde dehydrogenase (NAD(P)+) [EC:1.2.1.5] (E1.2.1.5)	8.6999391004263e-05	0.000190256166338248	6.11069241551968e-05	0.00017398391106675	6.59959082536883e-05	6.61224786672353e-05	4.74190772526502e-05	8.80019008410582e-05	3.12117439388527e-05	0.00011257402966081	3.61999071039004e-05	1.61053936963489e-05	0.000175834481141752	6.79871277704755e-05	4.65293086359275e-05	7.83090466526145e-05	4.66348510310542e-05	4.81607330063564e-05	3.31603468572281e-05	2.22620690771765e-05
KO:K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9] (gapN)	0.000144998985007105	0.000163076714004213	0.000127769023233593	0.000140408068580184	0.000107993304415126	0.000138857205201194	7.94966883353254e-05	8.80019008410582e-05	8.32313171702739e-05	8.81014145171553e-05	5.35350738860498e-05	3.22107873926978e-05	4.3958620285438e-05	0.000105757754309628	9.56923517229452e-05	0.00012398932386664	0.000141408903126422	0.000106641623085503	8.29008671430703e-05	0.00014773918569399
KO:K00132	acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10] (E1.2.1.10)	2.8999797001421e-05	1.35897261670177e-05	8.42534863351956e-05	7.4782558265533e-05	5.39966522075631e-05	0.000102489841934215	4.74190772526502e-05	6.16013305887407e-05	5.54875447801826e-05	9.29959375458862e-05	3.41604757177651e-05	4.83161810890467e-05	4.3958620285438e-05	3.7770626539153e-05	0.00011325058139688	0.000117463569978922	9.90135840072821e-05	0.000103201570727906	4.97405202858422e-05	5.46432604621606e-05
KO:K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] (GAPDH, gapA)	0.00108749238755329	0.00148128015220493	0.000924010762225551	0.000837869887505666	0.00129891946699305	0.000852979974807336	0.00150206900591483	0.000827217867905947	0.00109241103785985	0.000445401595614507	0.00127770376341372	0.00128843149570791	0.00143598159599097	0.00115578117209808	0.00146347844332247	0.00120073871534009	0.0014482788047474	0.00149298272319705	0.00167459751629002	0.00133167649570747
KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20] (gabD)	0.00211698518110373	0.00175307467554529	0.00163692487736951	0.00201149819987699	0.00204587315586434	0.00147783739821271	0.00169174531492543	0.00130562820156915	0.00161954271327158	0.00126523420292692	0.0014357596958392	0.00199706881834726	0.00178765055827448	0.00228134584296484	0.00151176357492579	0.00255809552398541	0.00169417165563841	0.00146202225197868	0.00228806393314874	0.0017242984412504
KO:K00138	aldehyde dehydrogenase [EC:1.2.1.-] (aldB)	0	5.43589046680709e-05	9.25862487199951e-07	0.000231978548089	5.99962802306257e-06	3.30612393336177e-06	2.78935748545001e-06	8.00017280373256e-07	0	4.89452302873085e-06	5.09857846533808e-07	0	2.93057468569587e-05	0	8.77911483696745e-07	6.52575388771788e-06	1.23083184539439e-06	8.60013089399221e-07	0	0
KO:K00139	succinate-semialdehyde dehydrogenase [EC:1.2.1.24] (ALDH5A1)	0	1.35897261670177e-05	9.25862487199951e-07	0.000100727527459698	0.000119992560461251	0	2.78935748545001e-06	8.80019008410582e-06	0.000114443061109127	1.7130830600558e-05	5.60843631187189e-06	1.61053936963489e-05	0	7.55412530783061e-06	4.38955741848372e-06	3.26287694385894e-05	3.14545916045233e-06	2.58003926819766e-06	1.65801734286141e-05	4.047648923123e-06
KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27] (mmsA, iolA, ALDH6A1)	0.000956993301046893	0.00072025548685194	0.000663843403322365	0.00074629940799685	0.000917943087528573	0.000433102235270391	0.000863306141746779	0.00068561480927988	0.000693594309752283	0.000560422886789682	0.000642930744479132	0.000773058897424748	0.000380974709140462	0.00106513166840412	0.000849818316218449	0.0012398932386664	0.00127500503273466	0.00111113691150379	0.00126009318057467	0.00134989091586152
KO:K00149	aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.47 1.2.1.3] (ALDH9A1)	0	0	0	1.37355719263224e-05	1.19992560461251e-05	0	1.39467874272501e-06	1.60003456074651e-06	0	0	3.05914707920285e-06	0	0	7.55412530783061e-06	4.38955741848372e-06	0	3.96601372404859e-06	2.58003926819766e-06	0	4.047648923123e-06
KO:K00150	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59] (gap2)	5.7999594002842e-05	6.79486308350887e-05	3.7960361975198e-05	6.8677859631612e-05	6.2996094242157e-05	9.9183718000853e-05	5.02084347381003e-05	1.52003283270919e-05	3.12117439388527e-05	3.18143996867505e-05	1.070701477721e-05	1.61053936963489e-05	1.46528734284793e-05	2.26623759234918e-05	6.93550072120428e-05	6.52575388771788e-06	1.14877638903477e-05	1.97803010561821e-05	4.97405202858422e-05	5.86909093852836e-05
KO:K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1] (poxB)	0.000652495432531972	0.00072025548685194	0.000504595055523973	0.000538739654443534	0.000683957594629133	0.000538898201137968	0.000454665270128352	0.000640813841578978	0.00104039146462842	0.000636287993735011	0.000907546966830178	0.000966323621780934	0.000688685051138528	0.000762966656090891	0.000466170997842971	0.000528586064905148	0.000426278095788258	0.000285524345680541	0.000315023295143667	0.000340002509542332
KO:K00158	pyruvate oxidase [EC:1.2.3.3] (E1.2.3.3, poxL)	0.000231998376011368	0.000516409594346674	0.000143508685515992	0.000276237613184928	0.00030298121516466	0.000274408286469027	0.000131099801816151	0.000147203179588679	0.000315585410937289	0.000200675444177965	0.000113188441930505	0.00028989708653428	0.00043958620285438	0.000400368641315022	0.000210698756087219	0.000137040831642075	4.48569828099289e-05	7.65411649565306e-05	0.000149221560857527	0.000139643887847744
KO:K00161	pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1] (PDHA, pdhA)	0.00185598700809094	0.00164435686620915	0.00129898506954153	0.00133540282617023	0.0018988822692993	0.00122326585534385	0.00164572091641551	0.00127602756219534	0.00156752314004016	0.00126768146444129	0.00139089220534423	0.00178769870029473	0.00161181607713273	0.0015788121893366	0.0016188687759368	0.0017162732724698	0.0017472341840843	0.00179828736993377	0.00160827682257556	0.00200156239248433
KO:K00162	pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1] (PDHB, pdhB)	0.00162398863207958	0.00173948494937827	0.00113695913428154	0.00129572228504975	0.00167089640442293	0.000747184008939759	0.00160109119664831	0.00114482472821413	0.00154671531074759	0.000878566883657188	0.0015744410300964	0.00177159330659838	0.00171438619113208	0.00188097720164982	0.00143450736436048	0.00162491271804175	0.0016013122308581	0.00169508579920586	0.00192330011771923	0.0018659661535597
KO:K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1] (aceE)	0.00200098599309805	0.00126384453353265	0.00095641594927755	0.00102253702118178	0.00123892318676242	0.00065461253880563	0.00174055907092081	0.000912019699625512	0.00121379004206649	0.000474768733786892	0.00104112972262204	0.00140116925158235	0.000732643671423966	0.00174500294610887	0.00139939090501261	0.00182068533467329	0.00204810419073627	0.00167530549814968	0.00195646046457646	0.00158060690447953
KO:K00166	2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4] (BCKDHA, bkdA1)	0.000507496447524867	0.000149486987837195	0.000221281134440788	0.000376965140644626	0.000317980285222316	0.000135551081267832	0.000189676309010601	0.000201604354654061	0.00024622597996206	0.000183544613577407	0.000169782662895758	0.000273791692837931	0.000131875860856314	0.000362598014775869	0.000232646543179637	0.000456802772140251	0.000311810734166579	0.000218443324707402	0.000364763815429509	0.000297502195849541
KO:K00167	2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4] (BCKDHB, bkdA2)	0.000768494620537656	0.000366922606509479	0.000282388058595985	0.000590629592831863	0.000479970241845006	0.000221510303535238	0.000468612057555602	0.000333607205915648	0.000457772244436507	0.000244726151436543	0.000316621722697495	0.000660321141550305	0.000630073557424611	0.00061943827524211	0.000677747665413887	0.000685204158210377	0.00064741755067745	0.000626949542172032	0.000729527630859019	0.000702267088161841
KO:K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1] (porA)	8.6999391004263e-05	0.000203845892505266	0.000115732810899994	9.7675178142737e-05	0.000197987724761065	0.000128938833401109	0.000170150806612451	8.08017453176989e-05	0.000110975089560365	2.69198766580197e-05	0.000135112329331459	8.05269684817445e-05	4.3958620285438e-05	0.000234177884542749	0.000231768631695941	0.000208824124406972	0.000131015211987536	0.000167702552432848	6.63206937144563e-05	5.66670849237221e-05
KO:K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1] (porB)	0.000130499086506394	0.000176666440171231	9.07345237455952e-05	8.08872568994541e-05	0.000212986794818721	0.000132244957334471	0.000147835946728851	8.32017971588186e-05	0.000104039146462842	4.16034457442122e-05	0.000119816593935445	0.000241580905445234	4.3958620285438e-05	0.000173744882080104	0.000202797552733948	7.83090466526145e-05	0.000103116356825263	0.000181462761863236	0.000132641387428913	5.86909093852836e-05
KO:K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1] (porD)	1.44998985007105e-05	1.35897261670177e-05	2.22206996927988e-05	2.2892619877204e-05	5.39966522075631e-05	3.63673632669794e-05	3.90510047963002e-05	1.76003801682116e-05	4.50836301338984e-05	2.44726151436543e-06	5.60843631187189e-05	3.22107873926978e-05	8.79172405708759e-05	2.26623759234918e-05	6.05758923750754e-05	0	2.54371914714841e-05	3.01004581289727e-05	0	4.4524138154353e-05
KO:K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1] (porG)	5.7999594002842e-05	0.000108717809336142	7.5920723950396e-05	5.79946370222501e-05	7.79951642998134e-05	9.9183718000853e-05	5.43924709662753e-05	4.96010713831419e-05	4.50836301338984e-05	3.18143996867505e-05	3.00816129454947e-05	9.66323621780934e-05	0	0.00012086600492529	7.81341220490103e-05	5.87317849894609e-05	3.93866190526205e-05	6.02009162579454e-05	1.65801734286141e-05	1.41667712309305e-05
KO:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11] (korA, oorA, oforA)	0.00147898964707247	0.00101922946252633	0.000881421087814353	0.000869919555333751	0.0011219304403127	0.00095546981674155	0.00137654791906958	0.000947220459961935	0.0013212971600781	0.000819832607312417	0.00145156528908175	0.00135285307049331	0.00108431263370747	0.0014806085603348	0.00174879967552392	0.00143566585529793	0.00176145712985331	0.00160822447717654	0.00147563543514665	0.00172632226571196
KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11] (korB, oorB, oforB)	0.000753994722036946	0.000625127403682816	0.000547184729935171	0.00051889938388329	0.000674958152594539	0.000651306414872268	0.000860516784261329	0.000648814014382711	0.000717870110593613	0.000521266702559836	0.00090652725113711	0.000644215747853956	0.000615420683996132	0.000944265663478826	0.00101749940960453	0.000776564712638428	0.00107902925112908	0.00102513560256387	0.000845588844859317	0.00100988840631919
KO:K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44] (fabV, ter)	1.44998985007105e-05	2.71794523340355e-05	1.8517249743999e-06	2.2892619877204e-05	8.99944203459385e-06	0	1.39467874272501e-06	4.00008640186628e-06	1.38718861950457e-05	0	4.58872061880427e-06	3.22107873926978e-05	2.93057468569587e-05	6.79871277704755e-05	7.02329186957396e-06	3.91545233263073e-05	6.01740013303925e-06	4.3000654469961e-06	4.97405202858422e-05	1.41667712309305e-05
KO:K00225	L-galactono-1,4-lactone dehydrogenase [EC:1.3.2.3] (GLDH)	0	0	0	0	0	0	0	8.00017280373256e-07	0	4.89452302873085e-06	0	0	0	0	0	0	2.7351818786542e-07	0	0	2.0238244615615e-06
KO:K00239	succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4] (sdhA, frdA)	0.002203984572108	0.00217435618672284	0.00129528161959273	0.00121483502815029	0.00197687743359912	0.00142824553921228	0.00237932193508886	0.00132082852989625	0.00209465481545189	0.00089325045274338	0.00246363311445136	0.00248023062923773	0.00310640916683762	0.00242487422381362	0.00228871523799741	0.00223180782959951	0.00248354514581802	0.00222313383609699	0.00233780445343458	0.00259251913526028
