Function.ID	Name	IowaCorn1	IowaCorn2	IowaCorn3	IowaCorn4	IowaCorn5	IowaCorn6	IowaCorn7	IowaNative Prairie10	IowaNative Prairie11	IowaNative Prairie12	IowaNative Prairie13	IowaNative Prairie8	IowaNative Prairie9	KansasCorn14	KansasCorn15	KansasNative Prairie16	KansasNative Prairie17	WisconsinCorn20	WisconsinNative Prairie18	WisconsinNative Prairie19
KO:K01672	carbonic anhydrase [EC:4.2.1.1] (E4.2.1.1)	0	1.35897261670177e-05	2.77758746159985e-06	1.83140959017632e-05	8.99944203459385e-06	1.32244957334471e-05	0	4.80010368223954e-06	1.38718861950457e-05	1.46835690861926e-05	4.07886277227046e-06	0	0	1.51082506156612e-05	7.9012033532707e-06	1.95772616631536e-05	3.55573644225046e-06	2.58003926819766e-06	0	0
KO:K01673	carbonic anhydrase [EC:4.2.1.1] (cynT, can)	0.00100049299654902	0.00112794727186247	0.00101474528597115	0.000877550428626153	0.000761952758928946	0.00126624546647756	0.000808913670780504	0.00128162768315796	0.00110281495250613	0.00158827272282316	0.000976377776112242	0.000982429015477283	0.00123084136799226	0.000710087778936077	0.000632096268261656	0.00102454336037171	0.000752311775723839	0.000742191296151527	0.000630046590287334	0.000580837620468151
KO:K01674	carbonic anhydrase [EC:4.2.1.1] (cah)	4.34996955021315e-05	5.43589046680709e-05	5.92551991807969e-05	3.96805411204869e-05	2.69983261037816e-05	0.000115714337667662	3.34722898254002e-05	0.000181603922644729	0.000190738435181878	0.000269198766580197	0.00012185602532158	0.00014494854326714	7.32643671423966e-05	3.7770626539153e-05	5.35526005055014e-05	4.56802772140251e-05	4.7181887406785e-05	5.0740772274554e-05	6.63206937144563e-05	7.28576806162141e-05
KO:K01725	cyanate lyase [EC:4.2.1.104] (cynS)	8.6999391004263e-05	5.43589046680709e-05	4.99965743087974e-05	5.64684623637698e-05	7.79951642998134e-05	5.95102308005118e-05	5.71818284517253e-05	9.28020045232977e-05	0.000100571174914081	9.54431990602516e-05	9.84025643810249e-05	0.000128843149570791	4.3958620285438e-05	7.55412530783061e-05	4.21397512174438e-05	6.52575388771788e-05	6.42767741483738e-05	4.81607330063564e-05	3.31603468572281e-05	4.4524138154353e-05
KO:K01915	glutamine synthetase [EC:6.3.1.2] (glnA, GLUL)	0.00349447553867123	0.00273153495957056	0.00221558893186948	0.00222363647740575	0.00310180768792335	0.00213244993701834	0.00386186543860554	0.00222164798759653	0.00305875090600757	0.00170329401399834	0.00306373579982165	0.00291507625903915	0.00257890572341236	0.00331626101013764	0.00406999763841811	0.0035043298377045	0.00467934915800161	0.00468277127177876	0.00446006665229718	0.00650052417053554
KO:K01948	carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16] (CPS1)	1.44998985007105e-05	0	8.33276238479956e-06	1.52617465848027e-06	3.59977681383754e-05	6.61224786672353e-06	1.11574299418001e-05	9.60020736447907e-06	2.42758008413299e-05	1.95780921149234e-05	1.68253089356157e-05	3.22107873926978e-05	1.46528734284793e-05	3.7770626539153e-05	5.26746890218047e-06	1.30515077754358e-05	2.46166369078878e-06	7.74011780459299e-06	3.31603468572281e-05	6.07147338468451e-06
KO:K02305	nitric oxide reductase subunit C (norC)	0.000130499086506394	0.000149486987837195	9.99931486175947e-05	6.56255103146514e-05	0.000107993304415126	0.000132244957334471	0.000114363656903451	3.68007948971698e-05	3.12117439388527e-05	4.89452302873085e-05	3.21210443316299e-05	3.22107873926978e-05	0	7.55412530783061e-06	5.17967775381079e-05	2.61030155508715e-05	2.65312642229458e-05	6.96610602413369e-05	0	1.2142946769369e-05
KO:K02567	periplasmic nitrate reductase NapA [EC:1.7.99.4] (napA)	0.000159498883507815	0.000149486987837195	0.000109251773489594	0.000268606739892527	0.000134991630518908	7.93469744006824e-05	0.000139467874272501	7.76016761962058e-05	0.000166462634340548	4.64979687729431e-05	0.000109109579158235	4.83161810890467e-05	4.3958620285438e-05	0.000188853132695765	0.000149244952228447	0.000208824124406972	0.000203634290865805	0.000189202879667829	0.000116061214000298	8.50006273855831e-05
KO:K02568	cytochrome c-type protein NapB (napB)	1.44998985007105e-05	4.07691785010532e-05	1.75913872567991e-05	1.22093972678421e-05	2.99981401153128e-05	2.64489914668941e-05	1.81308236554251e-05	1.44003110467186e-05	2.77437723900913e-05	7.34178454309628e-06	1.12168726237438e-05	3.22107873926978e-05	0	2.26623759234918e-05	8.77911483696745e-06	1.95772616631536e-05	2.44798778139551e-05	1.89202879667829e-05	1.65801734286141e-05	1.2142946769369e-05
KO:K02575	MFS transporter, NNP family, nitrate/nitrite transporter (NRT, narK, nrtP, nasA)	0.000434996955021315	0.000434871237344568	0.000470338143497575	0.000389174537912468	0.000455971729752755	0.000538898201137968	0.000578791678230878	0.00031440679118669	0.000187270463633116	0.000442954334100142	0.000202923422920456	0.000257686299141583	0.000131875860856314	0.000453247518469836	0.000370478646120026	0.000443751264364816	0.000483990433427861	0.000322504908524708	0.000248702601429211	0.000210477744002396
KO:K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1] (nifD)	0	0	7.40689989759961e-06	7.63087329240133e-06	0	9.9183718000853e-06	0	7.2001555233593e-06	6.93594309752283e-06	4.89452302873085e-06	4.58872061880427e-06	1.61053936963489e-05	0	0	1.75582296739349e-06	0	2.32490459685607e-06	2.58003926819766e-06	0	6.07147338468451e-06
KO:K02588	nitrogenase iron protein NifH [EC:1.18.6.1] (nifH)	0	0	3.7034499487998e-06	4.5785239754408e-06	0	0	0	8.80019008410582e-06	6.93594309752283e-06	7.34178454309628e-06	3.56900492573666e-06	0	0	0	0	0	1.64110912719252e-06	1.72002617879844e-06	0	0
KO:K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1] (nifK)	0	0	4.62931243599976e-06	6.10469863392106e-06	0	6.61224786672353e-06	0	5.60012096261279e-06	1.04039146462842e-05	4.89452302873085e-06	5.60843631187189e-06	0	0	0	8.77911483696745e-07	0	2.05138640899065e-06	8.60013089399221e-07	0	6.07147338468451e-06
KO:K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2] (nrfA)	2.8999797001421e-05	6.79486308350887e-05	0.000163877660234391	0.000125146321995382	0.00014099125854197	0.000138857205201194	9.48381545053005e-05	9.44020390840442e-05	0.000121379004206649	7.09705839165973e-05	0.000113188441930505	0.000128843149570791	1.46528734284793e-05	0.000173744882080104	0.000210698756087219	0.000221875632182408	0.000199121240766026	0.000172862630969243	0.000215542254571983	9.10721007702676e-05
KO:K04561	nitric oxide reductase subunit B [EC:1.7.2.5] (norB)	0.000782994519038367	0.00072025548685194	0.000582367504448769	0.000439538301642317	0.000710955920732915	0.000687673778139247	0.000892594395344005	0.000320006912149302	0.00039188078501004	0.000528608487102932	0.000315092149157893	0.000338213267623327	0.000366321835711983	0.000407922766622853	0.000408228839918986	0.000313236186610458	0.000273791706053286	0.000388725916408448	0.000397924162286738	0.000356193105234824
KO:K05601	hydroxylamine reductase [EC:1.7.99.1] (hcp)	2.8999797001421e-05	4.07691785010532e-05	2.40724246671987e-05	3.66281918035264e-05	5.09968381960318e-05	6.61224786672353e-06	4.04456835390252e-05	1.36002937663454e-05	3.46797154876141e-06	1.7130830600558e-05	2.03943138613523e-06	0	1.46528734284793e-05	7.55412530783061e-06	1.22907607717544e-05	2.61030155508715e-05	1.44964639568673e-05	1.89202879667829e-05	1.65801734286141e-05	6.07147338468451e-06
KO:K10534	nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3] (NR)	0	0	9.25862487199951e-07	1.52617465848027e-06	0	0	1.39467874272501e-06	2.32005011308244e-05	3.46797154876141e-06	4.89452302873085e-05	1.42760197029466e-05	0	0	7.55412530783061e-06	2.63373445109023e-06	0	1.23083184539439e-06	1.72002617879844e-06	0	0
KO:K10535	hydroxylamine dehydrogenase [EC:1.7.2.6] (hao)	4.34996955021315e-05	6.79486308350887e-05	1.8517249743999e-05	1.67879212432829e-05	2.99981401153128e-05	2.64489914668941e-05	2.37095386263251e-05	3.92008467382895e-05	3.12117439388527e-05	6.60760608878665e-05	2.14140295544199e-05	0	0	7.55412530783061e-06	2.72152559945991e-05	1.95772616631536e-05	6.29091832090467e-06	2.92404450395735e-05	1.65801734286141e-05	0
KO:K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39] (pmoA-amoA)	1.44998985007105e-05	1.35897261670177e-05	5.55517492319971e-06	7.63087329240133e-06	8.99944203459385e-06	1.65306196668088e-05	1.25521086845251e-05	4.80010368223954e-06	1.04039146462842e-05	7.34178454309628e-06	3.05914707920285e-06	0	0	7.55412530783061e-06	7.02329186957396e-06	6.52575388771788e-06	3.14545916045233e-06	7.74011780459299e-06	1.65801734286141e-05	1.01191223078075e-05
KO:K10945	methane/ammonia monooxygenase subunit B (pmoB-amoB)	1.44998985007105e-05	2.71794523340355e-05	4.62931243599976e-06	6.10469863392106e-06	1.19992560461251e-05	9.9183718000853e-06	1.67361449127001e-05	4.00008640186628e-06	3.46797154876141e-06	1.22363075718271e-05	2.03943138613523e-06	0	0	7.55412530783061e-06	1.49244952228447e-05	0	1.3675909393271e-06	1.03201570727906e-05	0	0
KO:K10946	methane/ammonia monooxygenase subunit C (pmoC-amoC)	0	6.79486308350887e-05	1.20362123335994e-05	1.52617465848027e-05	1.49990700576564e-05	2.64489914668941e-05	4.32350410244752e-05	6.40013824298605e-06	1.73398577438071e-05	9.7890460574617e-06	8.15772554454093e-06	0	0	0	2.10698756087219e-05	6.52575388771788e-06	4.78656828764486e-06	2.92404450395735e-05	0	1.01191223078075e-05
KO:K15371	glutamate dehydrogenase [EC:1.4.1.2] (GDH2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K15576	nitrate/nitrite transport system substrate-binding protein (nrtA, nasF, cynA)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K15577	nitrate/nitrite transport system permease protein (nrtB, nasE, cynB)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K15578	nitrate/nitrite transport system ATP-binding protein [EC:3.6.3.-] (nrtC, nasD)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K15579	nitrate/nitrite transport system ATP-binding protein (nrtD, cynD)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K15876	cytochrome c nitrite reductase small subunit (nrfH)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K15877	fungal nitric oxide reductase [EC:1.7.1.14] (CYP55)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17877	nitrite reductase (NAD(P)H) [EC:1.7.1.4] (NIT-6)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K18245	carbonic anhydrase 2 [EC:4.2.1.1] (CA2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KO:K18246	carbonic anhydrase 4 [EC:4.2.1.1] (CA4)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
